sensor_id,hour,date,hourly_avg
0a,17,2020-08-11,6.17
0a,17,2020-08-12,6.1
0a,17,2020-08-13,5.185
0a,17,2020-08-14,5.005
0a,17,2020-08-15,14.98
0a,17,2020-08-16,5.505
0a,17,2020-08-17,5.28421052631579
0a,17,2020-08-18,5.495
0a,17,2020-08-19,5.89
0a,17,2020-08-20,5.085
0a,17,2020-08-21,4.94
0a,17,2020-08-22,6.221052631578948
0a,17,2020-08-23,6.465
0a,17,2020-08-24,4.775
0a,18,2019-11-15,7.63
0a,18,2019-11-16,7.73
0a,18,2019-11-17,7.72
0a,18,2019-11-18,5.965
0a,18,2019-11-19,5.155
0a,18,2019-11-20,4.96
0a,18,2019-11-21,9.155
0a,18,2019-11-22,6.59
0a,18,2019-11-23,8.17
0a,18,2019-11-24,7.56
0a,18,2019-11-25,5.245
0a,18,2019-11-26,6.78
0a,18,2019-11-27,6.415
0a,18,2019-11-28,6.075
0a,18,2019-11-29,17.275
0a,18,2019-11-30,5.18
0a,18,2019-12-01,5.675
0a,18,2019-12-02,5.91
0a,18,2019-12-03,7.2
0a,18,2019-12-04,7.265
0a,18,2019-12-05,6.215
0a,18,2019-12-06,7.54
0a,18,2019-12-07,8.64
0a,18,2019-12-08,7.835
0a,18,2019-12-09,5.985
0a,18,2019-12-10,6.975
0a,18,2019-12-11,7.375
0a,18,2019-12-12,5.79
0a,18,2019-12-13,5.39
0a,18,2019-12-14,6.385
0a,18,2019-12-15,6.71
0a,18,2019-12-16,7.67
0a,18,2019-12-17,6.95
0a,18,2019-12-18,9.34
0a,18,2019-12-19,7.65
0a,18,2019-12-20,24.13
0a,18,2019-12-21,8.375
0a,18,2019-12-22,9.175
0a,18,2019-12-23,10.07
0a,18,2019-12-24,9.825
0a,18,2019-12-25,48.64
0a,18,2019-12-26,9.355
0a,18,2019-12-27,15.285
0a,18,2019-12-28,11.77
0a,18,2019-12-29,9.34
0a,18,2019-12-30,10.545
0a,18,2019-12-31,6.79
0a,18,2020-01-01,6.165
0a,18,2020-01-02,5.68
0a,18,2020-01-03,156.355
0a,18,2020-01-04,9.28
0a,18,2020-01-05,6.72
0a,18,2020-01-06,329.77
0a,18,2020-01-07,26.005
0a,18,2020-01-08,22.4
0a,18,2020-01-09,73.47
0a,18,2020-01-10,6.305
0a,18,2020-01-11,8.145
0a,18,2020-01-12,4.82
0a,18,2020-01-13,75.135
0a,18,2020-01-14,180.745
0a,18,2020-01-15,163.86
0a,18,2020-01-16,7.22
0a,18,2020-01-17,7.515000000000001
0a,18,2020-01-18,27.55
0a,18,2020-01-19,40.87
0a,18,2020-01-20,10.78
0a,18,2020-01-21,7.81
0a,18,2020-01-22,6.385
0a,18,2020-01-23,4.89
0a,18,2020-01-24,5.915
0a,18,2020-01-25,5.385
0a,18,2020-01-26,5.415
0a,18,2020-01-27,7.17
0a,18,2020-01-28,7.095
0a,18,2020-01-29,6.375
0a,18,2020-01-30,5.705
0a,18,2020-01-31,11.055
0a,18,2020-02-01,5.125
0a,18,2020-02-02,6.625
0a,18,2020-02-03,5.91
0a,18,2020-02-04,6.04
0a,18,2020-02-05,5.915
0a,18,2020-02-06,44.025
0a,18,2020-02-07,28.275
0a,18,2020-02-08,8.245
0a,18,2020-02-09,5.825
0a,18,2020-02-10,4.45
0a,18,2020-02-11,13.115
0a,18,2020-02-12,7.875
0a,18,2020-02-13,6.68
0a,18,2020-02-14,9.265
0a,18,2020-02-15,10.07
0a,18,2020-02-16,5.975
0a,18,2020-02-17,7.41
0a,18,2020-02-18,7.47
0a,18,2020-02-19,8.1
0a,18,2020-02-20,5.42
0a,18,2020-02-21,6.05
0a,18,2020-02-22,7.525
0a,18,2020-02-23,8.72
0a,18,2020-02-24,12.08
0a,18,2020-02-25,11.06
0a,18,2020-02-26,6.05
0a,18,2020-02-27,5.545
0a,18,2020-02-28,5.865
0a,18,2020-02-29,6.13
0a,18,2020-03-01,5.01
0a,18,2020-03-02,6.115
0a,18,2020-03-03,6.515
0a,18,2020-03-04,8.935
0a,18,2020-03-05,8.38
0a,18,2020-03-06,7.055
0a,18,2020-03-07,6.375
0a,18,2020-03-08,8.18
0a,18,2020-03-09,5.865
0a,18,2020-03-10,10.379999999999999
0a,18,2020-03-11,5.735
0a,18,2020-03-12,7.095
0a,18,2020-03-13,7.19
0a,18,2020-03-14,5.7700000000000005
0a,18,2020-03-15,5.035
0a,18,2020-03-16,5.45
0a,18,2020-03-17,5.115
0a,18,2020-03-18,5.59
0a,18,2020-03-19,7.535
0a,18,2020-03-20,5.7
0a,18,2020-03-21,7.53
0a,18,2020-03-22,5.44
0a,18,2020-03-23,4.94
0a,18,2020-03-24,5.045
0a,18,2020-03-25,4.795
0a,18,2020-03-26,6.665
0a,18,2020-03-27,6.34
0a,18,2020-03-28,5.465
0a,18,2020-03-29,5.74
0a,18,2020-03-30,5.025
0a,18,2020-03-31,4.955
0a,18,2020-04-01,12.385
0a,18,2020-04-02,22.94
0a,18,2020-04-03,5.975
0a,18,2020-04-04,4.73
0a,18,2020-04-05,5.305
0a,18,2020-04-06,5.5600000000000005
0a,18,2020-04-07,5.295
0a,18,2020-04-08,5.995
0a,18,2020-04-09,9.040000000000001
0a,18,2020-04-10,6.415
0a,18,2020-04-11,7.455
0a,18,2020-04-12,6.595
0a,18,2020-04-13,7.42
0a,18,2020-04-14,8.485
0a,18,2020-04-15,6.915
0a,18,2020-04-16,6.715
0a,18,2020-04-17,6.4350000000000005
0a,18,2020-04-18,5.815
0a,18,2020-04-19,6.31
0a,18,2020-04-20,7.655
0a,18,2020-04-21,6.285
0a,18,2020-04-22,6.61
0a,18,2020-04-23,7.4399999999999995
0a,18,2020-04-24,6.96875
0a,18,2020-04-25,6.73125
0a,18,2020-04-26,5.6875
0a,18,2020-04-27,6.58125
0a,18,2020-04-28,7.45625
0a,18,2020-04-29,6.3
0a,18,2020-04-30,5.325
0a,18,2020-05-01,5.1875
0a,18,2020-05-02,6.325
0a,18,2020-05-03,6.283333333333333
0a,18,2020-05-04,5.091666666666667
0a,18,2020-05-05,6.75
0a,18,2020-05-06,5.591666666666667
0a,18,2020-05-07,5.4625
0a,18,2020-05-08,6.4625
0a,18,2020-05-09,5.025
0a,18,2020-05-10,5.6375
0a,18,2020-05-11,5.2375
0a,18,2020-05-12,5.925
0a,18,2020-05-13,5.465
0a,18,2020-05-14,6.005
0a,18,2020-05-15,7.1117647058823525
0a,18,2020-05-16,8.845
0a,18,2020-05-17,7.955
0a,18,2020-05-18,6.78
0a,18,2020-05-19,7.095
0a,18,2020-05-20,5.455
0a,18,2020-05-21,6.785
0a,18,2020-05-22,6.345
0a,18,2020-05-23,5.505
0a,18,2020-05-24,5.815
0a,18,2020-05-25,5.705
0a,18,2020-05-26,6.525
0a,18,2020-05-27,6.38
0a,18,2020-05-28,6.415
0a,18,2020-05-29,7.74
0a,18,2020-05-30,6.79
0a,18,2020-05-31,5.245
0a,18,2020-06-01,8.275
0a,18,2020-06-02,5.67
0a,18,2020-06-03,7.05
0a,18,2020-06-04,7.09
0a,18,2020-06-05,9.0875
0a,18,2020-06-06,14.41875
0a,18,2020-06-07,5.4875
0a,18,2020-06-08,5.7125
0a,18,2020-06-09,10.51875
0a,18,2020-06-10,11.975
0a,18,2020-06-11,11.45
0a,18,2020-06-12,9.7125
0a,18,2020-06-13,7.99
0a,18,2020-06-14,5.90625
0a,18,2020-06-15,6.19375
0a,18,2020-06-16,5.84375
0a,18,2020-06-17,7.075
0a,18,2020-06-18,8.155
0a,18,2020-06-19,6.85
0a,18,2020-06-20,7.370588235294117
0a,18,2020-06-21,10.295
0a,18,2020-06-22,5.723529411764706
0a,18,2020-06-23,6.105
0a,18,2020-06-24,6.105
0a,18,2020-06-25,5.7250000000000005
0a,18,2020-06-26,6.64
0a,18,2020-06-27,6.33
0a,18,2020-06-28,16.645
0a,18,2020-06-29,8.48
0a,18,2020-06-30,6.27
0a,18,2020-07-01,5.665
0a,18,2020-07-02,6.215
0a,18,2020-07-03,7.785
0a,18,2020-07-04,6.305
0a,18,2020-07-05,5.22
0a,18,2020-07-06,6.07
0a,18,2020-07-07,6.625
0a,18,2020-07-08,9.65
0a,18,2020-07-09,10.045
0a,18,2020-07-10,9.325
0a,18,2020-07-11,18.27
0a,18,2020-07-12,11.85
0a,18,2020-07-13,5.8
0a,18,2020-07-14,5.5200000000000005
0a,18,2020-07-15,6.31
0a,18,2020-07-16,6.352941176470588
0a,18,2020-07-17,17.08
0a,18,2020-07-18,5.215
0a,18,2020-07-19,5.13
0a,18,2020-07-20,5.455
0a,18,2020-07-21,6.514285714285714
0a,18,2020-07-22,5.955
0a,18,2020-07-23,5.04
0a,18,2020-07-24,8.67
0a,18,2020-07-25,17.515
0a,18,2020-07-26,22.52
0a,18,2020-07-27,7.26
0a,18,2020-07-28,6.555
0a,18,2020-07-29,9.42
0a,18,2020-07-30,7.885
0a,18,2020-07-31,7.99
0a,18,2020-08-01,7.535
0a,18,2020-08-02,8.15
0a,18,2020-08-03,5.905
0a,18,2020-08-04,5.165
0a,18,2020-08-05,5.32
0a,18,2020-08-06,5.09
0a,18,2020-08-07,6.32
0a,18,2020-08-08,5.495
0a,18,2020-08-09,6.82
0a,18,2020-08-10,10.305
0a,18,2020-08-11,6.505
0a,18,2020-08-12,6.725
0a,18,2020-08-13,6.085
0a,18,2020-08-14,5.71
0a,18,2020-08-15,14.705
0a,18,2020-08-16,5.68
0a,18,2020-08-17,5.8549999999999995
0a,18,2020-08-18,5.26
0a,18,2020-08-19,5.4
0a,18,2020-08-20,4.98
0a,18,2020-08-21,5.065
0a,18,2020-08-22,6.11
0a,18,2020-08-23,5.81
0a,18,2020-08-24,5.16
0a,19,2019-11-15,7.525
0a,19,2019-11-16,9.465
0a,19,2019-11-17,6.965
0a,19,2019-11-18,6.385
0a,19,2019-11-19,5.99
0a,19,2019-11-20,5.375
0a,19,2019-11-21,10.89
0a,19,2019-11-22,7.605
0a,19,2019-11-23,9.405
0a,19,2019-11-24,8.145
0a,19,2019-11-25,6.235
0a,19,2019-11-26,7.915
0a,19,2019-11-27,7.315
0a,19,2019-11-28,6.14
0a,19,2019-11-29,15.19
0a,19,2019-11-30,6.06
0a,19,2019-12-01,6.52
0a,19,2019-12-02,5.71
0a,19,2019-12-03,5.98
0a,19,2019-12-04,7.05
0a,19,2019-12-05,7.96
0a,19,2019-12-06,7.83
0a,19,2019-12-07,8.045
0a,19,2019-12-08,8.66
0a,19,2019-12-09,7.2
0a,19,2019-12-10,6.99
0a,19,2019-12-11,8.285
0a,19,2019-12-12,8.185
0a,19,2019-12-13,5.835
0a,19,2019-12-14,6.665
0a,19,2019-12-15,7.635
0a,19,2019-12-16,8.66
0a,19,2019-12-17,7.2
0a,19,2019-12-18,8.13
0a,19,2019-12-19,7.225
0a,19,2019-12-20,23.095
0a,19,2019-12-21,9.105
0a,19,2019-12-22,9.63
0a,19,2019-12-23,10.8
0a,19,2019-12-24,11.82
0a,19,2019-12-25,64.87
0a,19,2019-12-26,9.54
0a,19,2019-12-27,19.485
0a,19,2019-12-28,12.925
0a,19,2019-12-29,9.645
0a,19,2019-12-30,11.705
0a,19,2019-12-31,8.09
0a,19,2020-01-01,6.465
0a,19,2020-01-02,6.165
0a,19,2020-01-03,137.15
0a,19,2020-01-04,10.595
0a,19,2020-01-05,7.34
0a,19,2020-01-06,180.815
0a,19,2020-01-07,23.68
0a,19,2020-01-08,24.645
0a,19,2020-01-09,75.55499999999999
0a,19,2020-01-10,6.41
0a,19,2020-01-11,7.175
0a,19,2020-01-12,4.945
0a,19,2020-01-13,74.29
0a,19,2020-01-14,106.99
0a,19,2020-01-15,54.725
0a,19,2020-01-16,7.53
0a,19,2020-01-17,11.14
0a,19,2020-01-18,27.97
0a,19,2020-01-19,24.46
0a,19,2020-01-20,9.1
0a,19,2020-01-21,7.955
0a,19,2020-01-22,7.245
0a,19,2020-01-23,4.735
0a,19,2020-01-24,5.87
0a,19,2020-01-25,6.835
0a,19,2020-01-26,6.455
0a,19,2020-01-27,7.43
0a,19,2020-01-28,8.34
0a,19,2020-01-29,6.09
0a,19,2020-01-30,8.435
0a,19,2020-01-31,11.2
0a,19,2020-02-01,5.5
0a,19,2020-02-02,8.455
0a,19,2020-02-03,5.575
0a,19,2020-02-04,6.38
0a,19,2020-02-05,5.845
0a,19,2020-02-06,49.125
0a,19,2020-02-07,32.9
0a,19,2020-02-08,9.74
0a,19,2020-02-09,5.975
0a,19,2020-02-10,4.215
0a,19,2020-02-11,11.595
0a,19,2020-02-12,7.47
0a,19,2020-02-13,6.195
0a,19,2020-02-14,9.315
0a,19,2020-02-15,9.135
0a,19,2020-02-16,8.58
0a,19,2020-02-17,7.865
0a,19,2020-02-18,7.965
0a,19,2020-02-19,6.15
0a,19,2020-02-20,5.47
0a,19,2020-02-21,5.995
0a,19,2020-02-22,7.54
0a,19,2020-02-23,9.215
0a,19,2020-02-24,12.75
0a,19,2020-02-25,9.615
0a,19,2020-02-26,6.87
0a,19,2020-02-27,5.76
0a,19,2020-02-28,6.845
0a,19,2020-02-29,5.99
0a,19,2020-03-01,6.095
0a,19,2020-03-02,6.37
0a,19,2020-03-03,6.7
0a,19,2020-03-04,9.09
0a,19,2020-03-05,9.175
0a,19,2020-03-06,10.635
0a,19,2020-03-07,7.055
0a,19,2020-03-08,7.255
0a,19,2020-03-09,6.265000000000001
0a,19,2020-03-10,9.77
0a,19,2020-03-11,6.905
0a,19,2020-03-12,5.42
0a,19,2020-03-13,7.515
0a,19,2020-03-14,7.395
0a,19,2020-03-15,5.41
0a,19,2020-03-16,5.78
0a,19,2020-03-17,5.415
0a,19,2020-03-18,6.21
0a,19,2020-03-19,5.855
0a,19,2020-03-20,6.49
0a,19,2020-03-21,7.665
0a,19,2020-03-22,5.82
0a,19,2020-03-23,4.955
0a,19,2020-03-24,5.165
0a,19,2020-03-25,4.71
0a,19,2020-03-26,6.36
0a,19,2020-03-27,7.305
0a,19,2020-03-28,5.96
0a,19,2020-03-29,6.32
0a,19,2020-03-30,4.975
0a,19,2020-03-31,6.72
0a,19,2020-04-01,11.195
0a,19,2020-04-02,13.47
0a,19,2020-04-03,6.005
0a,19,2020-04-04,4.795
0a,19,2020-04-05,6.265
0a,19,2020-04-06,5.715
0a,19,2020-04-07,5.2
0a,19,2020-04-08,5.955
0a,19,2020-04-09,9.68
0a,19,2020-04-10,6.3549999999999995
0a,19,2020-04-11,7.005
0a,19,2020-04-12,6.645
0a,19,2020-04-13,8.675
0a,19,2020-04-14,9.725
0a,19,2020-04-15,6.625
0a,19,2020-04-16,8.195
0a,19,2020-04-17,6.49
0a,19,2020-04-18,5.545
0a,19,2020-04-19,7.72
0a,19,2020-04-20,7.5200000000000005
0a,19,2020-04-21,7.3149999999999995
0a,19,2020-04-22,7.1049999999999995
0a,19,2020-04-23,7.875
0a,19,2020-04-24,10.53125
0a,19,2020-04-25,6.175
0a,19,2020-04-26,5.80625
0a,19,2020-04-27,9.3
0a,19,2020-04-28,11.40625
0a,19,2020-04-29,6.675
0a,19,2020-04-30,5.2625
0a,19,2020-05-01,5.225
0a,19,2020-05-02,6.3
0a,19,2020-05-03,5.9
0a,19,2020-05-04,4.925
0a,19,2020-05-05,7.208333333333333
0a,19,2020-05-06,5.475
0a,19,2020-05-07,5.3875
0a,19,2020-05-08,6.3375
0a,19,2020-05-09,5.05
0a,19,2020-05-10,5.75
0a,19,2020-05-11,5.9875
0a,19,2020-05-12,5.89
0a,19,2020-05-13,6.09
0a,19,2020-05-14,6.6899999999999995
0a,19,2020-05-15,8.463157894736842
0a,19,2020-05-16,10.545
0a,19,2020-05-17,9.64
0a,19,2020-05-18,10.535
0a,19,2020-05-19,7.845
0a,19,2020-05-20,5.435
0a,19,2020-05-21,6.85
0a,19,2020-05-22,6.955
0a,19,2020-05-23,5.3100000000000005
0a,19,2020-05-24,6.225
0a,19,2020-05-25,6.355
0a,19,2020-05-26,10.95
0a,19,2020-05-27,6.565
0a,19,2020-05-28,6.8
0a,19,2020-05-29,14.695
0a,19,2020-05-30,6.685
0a,19,2020-05-31,5.64
0a,19,2020-06-01,7.952941176470588
0a,19,2020-06-02,6.245
0a,19,2020-06-03,6.955
0a,19,2020-06-04,7.65
0a,19,2020-06-05,15.44375
0a,19,2020-06-06,14.5625
0a,19,2020-06-07,5.43125
0a,19,2020-06-08,7.20625
0a,19,2020-06-09,10.8875
0a,19,2020-06-10,13.03125
0a,19,2020-06-11,15.725
0a,19,2020-06-12,11.55625
0a,19,2020-06-13,8.685714285714285
0a,19,2020-06-14,5.81875
0a,19,2020-06-15,6.25
0a,19,2020-06-16,6.025
0a,19,2020-06-17,7.695
0a,19,2020-06-18,11.74
0a,19,2020-06-19,7.45
0a,19,2020-06-20,9.18421052631579
0a,19,2020-06-21,13.215
0a,19,2020-06-22,5.568421052631579
0a,19,2020-06-23,5.87
0a,19,2020-06-24,10.145
0a,19,2020-06-25,5.955
0a,19,2020-06-26,6.39
0a,19,2020-06-27,9.555
0a,19,2020-06-28,21.235
0a,19,2020-06-29,13.72
0a,19,2020-06-30,6.83
0a,19,2020-07-01,5.72
0a,19,2020-07-02,6.53
0a,19,2020-07-03,6.91
0a,19,2020-07-04,9.92
0a,19,2020-07-05,5.15
0a,19,2020-07-06,7.28
0a,19,2020-07-07,7.365
0a,19,2020-07-08,10.065
0a,19,2020-07-09,11.22
0a,19,2020-07-10,9.765
0a,19,2020-07-11,15.715
0a,19,2020-07-12,11.73
0a,19,2020-07-13,5.85
0a,19,2020-07-14,6.145
0a,19,2020-07-15,7.545
0a,19,2020-07-16,6.894736842105263
0a,19,2020-07-17,18.488235294117647
0a,19,2020-07-18,5.855
0a,19,2020-07-19,5.495
0a,19,2020-07-20,6.165
0a,19,2020-07-21,7.446666666666666
0a,19,2020-07-22,5.0600000000000005
0a,19,2020-07-23,5.445
0a,19,2020-07-24,8.465
0a,19,2020-07-25,17.83
0a,19,2020-07-26,22.325
0a,19,2020-07-27,7.725
0a,19,2020-07-28,6.87
0a,19,2020-07-29,10.405
0a,19,2020-07-30,8.24
0a,19,2020-07-31,8.765
0a,19,2020-08-01,7.985
0a,19,2020-08-02,8.84
0a,19,2020-08-03,5.82
0a,19,2020-08-04,5.545
0a,19,2020-08-05,5.96
0a,19,2020-08-06,5.99
0a,19,2020-08-07,6.725
0a,19,2020-08-08,5.915
0a,19,2020-08-09,6.79
0a,19,2020-08-10,11.47
0a,19,2020-08-11,6.75
0a,19,2020-08-12,7.145
0a,19,2020-08-13,6.075
0a,19,2020-08-14,7.12
0a,19,2020-08-15,11.98
0a,19,2020-08-16,5.58
0a,19,2020-08-17,5.84
0a,19,2020-08-18,5.0600000000000005
0a,19,2020-08-19,5.71
0a,19,2020-08-20,5.235
0a,19,2020-08-21,5.405
0a,19,2020-08-22,7.28
0a,19,2020-08-23,6.215
0a,19,2020-08-24,5.715
0a,20,2019-11-15,7.765
0a,20,2019-11-16,6.685
0a,20,2019-11-17,6.82
0a,20,2019-11-18,7.525
0a,20,2019-11-19,5.975
0a,20,2019-11-20,5.86
0a,20,2019-11-21,11.925
0a,20,2019-11-22,7.09
0a,20,2019-11-23,10.935
0a,20,2019-11-24,7.985
0a,20,2019-11-25,6.18
0a,20,2019-11-26,6.055
0a,20,2019-11-27,7
0a,20,2019-11-28,6.765
0a,20,2019-11-29,12.345
0a,20,2019-11-30,5.635
0a,20,2019-12-01,6.36
0a,20,2019-12-02,5.95
0a,20,2019-12-03,6.595
0a,20,2019-12-04,7.265
0a,20,2019-12-05,5.83
0a,20,2019-12-06,6.84
0a,20,2019-12-07,8.005
0a,20,2019-12-08,8.3
0a,20,2019-12-09,12.745000000000001
0a,20,2019-12-10,7.1
0a,20,2019-12-11,8.855
0a,20,2019-12-12,7.905
0a,20,2019-12-13,6.59
0a,20,2019-12-14,6.825
0a,20,2019-12-15,7.58
0a,20,2019-12-16,9.29
0a,20,2019-12-17,8.92
0a,20,2019-12-18,7.375
0a,20,2019-12-19,9.77
0a,20,2019-12-20,25.080000000000002
0a,20,2019-12-21,9.33
0a,20,2019-12-22,10.64
0a,20,2019-12-23,9.675
0a,20,2019-12-24,9.86
0a,20,2019-12-25,75.515
0a,20,2019-12-26,9.465
0a,20,2019-12-27,14.26
0a,20,2019-12-28,11.95
0a,20,2019-12-29,9.71
0a,20,2019-12-30,14.745
0a,20,2019-12-31,6.6
0a,20,2020-01-01,11.754999999999999
0a,20,2020-01-02,6.325
0a,20,2020-01-03,216.38
0a,20,2020-01-04,10.075
0a,20,2020-01-05,7.06
0a,20,2020-01-06,129.5
0a,20,2020-01-07,20.475
0a,20,2020-01-08,22.5
0a,20,2020-01-09,76.53
0a,20,2020-01-10,5.165
0a,20,2020-01-11,7.22
0a,20,2020-01-12,5.035
0a,20,2020-01-13,72.33
0a,20,2020-01-14,189.59
0a,20,2020-01-15,41.855000000000004
0a,20,2020-01-16,7.06
0a,20,2020-01-17,11.705
0a,20,2020-01-18,27.77
0a,20,2020-01-19,14.615
0a,20,2020-01-20,11.1
0a,20,2020-01-21,7.465
0a,20,2020-01-22,7.595
0a,20,2020-01-23,4.705555555555556
0a,20,2020-01-24,6.785
0a,20,2020-01-25,6.835
0a,20,2020-01-26,7.4799999999999995
0a,20,2020-01-27,7.235
0a,20,2020-01-28,8.855
0a,20,2020-01-29,7.305
0a,20,2020-01-30,12.425
0a,20,2020-01-31,8.2
0a,20,2020-02-01,5.045
0a,20,2020-02-02,8.815
0a,20,2020-02-03,5.885
0a,20,2020-02-04,5.97
0a,20,2020-02-05,6.205
0a,20,2020-02-06,51.66
0a,20,2020-02-07,40.725
0a,20,2020-02-08,10.855
0a,20,2020-02-09,7.17
0a,20,2020-02-10,5.1
0a,20,2020-02-11,13.2
0a,20,2020-02-12,11.645
0a,20,2020-02-13,5.725
0a,20,2020-02-14,10.275
0a,20,2020-02-15,8.43
0a,20,2020-02-16,6.375
0a,20,2020-02-17,8.185
0a,20,2020-02-18,5.44
0a,20,2020-02-19,6.55
0a,20,2020-02-20,5.68
0a,20,2020-02-21,6.305
0a,20,2020-02-22,7.38
0a,20,2020-02-23,8.334999999999999
0a,20,2020-02-24,12.725
0a,20,2020-02-25,9.025
0a,20,2020-02-26,6.87
0a,20,2020-02-27,5.705
0a,20,2020-02-28,6.49
0a,20,2020-02-29,6.91
0a,20,2020-03-01,6.24
0a,20,2020-03-02,6.515
0a,20,2020-03-03,6.24
0a,20,2020-03-04,9.57
0a,20,2020-03-05,8.145
0a,20,2020-03-06,7.015
0a,20,2020-03-07,8.33
0a,20,2020-03-08,6.275
0a,20,2020-03-09,5.425
0a,20,2020-03-10,8.715
0a,20,2020-03-11,8.31
0a,20,2020-03-12,6.15
0a,20,2020-03-13,7.89
0a,20,2020-03-14,6.15
0a,20,2020-03-15,5.43
0a,20,2020-03-16,5.635
0a,20,2020-03-17,5.87
0a,20,2020-03-18,6.32
0a,20,2020-03-19,5.3
0a,20,2020-03-20,6.395
0a,20,2020-03-21,8
0a,20,2020-03-22,6.45
0a,20,2020-03-23,4.955
0a,20,2020-03-24,4.935
0a,20,2020-03-25,4.94
0a,20,2020-03-26,6.19
0a,20,2020-03-27,8.345
0a,20,2020-03-28,5.955
0a,20,2020-03-29,5.25
0a,20,2020-03-30,5.495
0a,20,2020-03-31,6.465
0a,20,2020-04-01,10.52
0a,20,2020-04-02,12.205
0a,20,2020-04-03,5.7
0a,20,2020-04-04,4.985
0a,20,2020-04-05,5.56
0a,20,2020-04-06,5.225
0a,20,2020-04-07,5.09
0a,20,2020-04-08,6.08
0a,20,2020-04-09,10.49
0a,20,2020-04-10,6.37
0a,20,2020-04-11,7.025
0a,20,2020-04-12,5.59
0a,20,2020-04-13,9.8
0a,20,2020-04-14,8.475
0a,20,2020-04-15,6.095
0a,20,2020-04-16,6.59
0a,20,2020-04-17,6.77
0a,20,2020-04-18,5.78
0a,20,2020-04-19,8.13
0a,20,2020-04-20,7.265
0a,20,2020-04-21,6.905
0a,20,2020-04-22,8.445
0a,20,2020-04-23,7.78
0a,20,2020-04-24,8.44375
0a,20,2020-04-25,6.2375
0a,20,2020-04-26,6.09375
0a,20,2020-04-27,8.7625
0a,20,2020-04-28,12.475
0a,20,2020-04-29,5.8125
0a,20,2020-04-30,5.0125
0a,20,2020-05-01,5.6375
0a,20,2020-05-02,6.583333333333333
0a,20,2020-05-03,5.708333333333333
0a,20,2020-05-04,5.416666666666667
0a,20,2020-05-05,7.375
0a,20,2020-05-06,5.358333333333333
0a,20,2020-05-07,5.2875
0a,20,2020-05-08,6.5375
0a,20,2020-05-09,10.9
0a,20,2020-05-10,6.425
0a,20,2020-05-11,6.15
0a,20,2020-05-12,6.135
0a,20,2020-05-13,5.565
0a,20,2020-05-14,7.48
0a,20,2020-05-15,9.675
0a,20,2020-05-16,16.17
0a,20,2020-05-17,9.345
0a,20,2020-05-18,8.385
0a,20,2020-05-19,7.73
0a,20,2020-05-20,5.3100000000000005
0a,20,2020-05-21,7.28
0a,20,2020-05-22,6.66
0a,20,2020-05-23,5.415
0a,20,2020-05-24,6.225
0a,20,2020-05-25,6.465
0a,20,2020-05-26,14.005
0a,20,2020-05-27,6.835
0a,20,2020-05-28,10.265
0a,20,2020-05-29,10.995
0a,20,2020-05-30,6.47
0a,20,2020-05-31,5.72
0a,20,2020-06-01,6.842105263157895
0a,20,2020-06-02,6.67
0a,20,2020-06-03,6.6
0a,20,2020-06-04,7.5
0a,20,2020-06-05,18.34375
0a,20,2020-06-06,8.6125
0a,20,2020-06-07,6.0125
0a,20,2020-06-08,7.5125
0a,20,2020-06-09,14.18125
0a,20,2020-06-10,17.88125
0a,20,2020-06-11,14.7375
0a,20,2020-06-12,14.93125
0a,20,2020-06-13,9.10625
0a,20,2020-06-14,5.675
0a,20,2020-06-15,6.06875
0a,20,2020-06-16,5.975
0a,20,2020-06-17,8.285
0a,20,2020-06-18,13.41
0a,20,2020-06-19,6.97
0a,20,2020-06-20,11.035
0a,20,2020-06-21,9.73
0a,20,2020-06-22,5.85
0a,20,2020-06-23,7.01
0a,20,2020-06-24,15.625
0a,20,2020-06-25,5.85
0a,20,2020-06-26,6.555
0a,20,2020-06-27,10.6
0a,20,2020-06-28,22.740000000000002
0a,20,2020-06-29,17.02
0a,20,2020-06-30,6.985
0a,20,2020-07-01,5.405
0a,20,2020-07-02,6.26
0a,20,2020-07-03,6.385
0a,20,2020-07-04,6.45
0a,20,2020-07-05,5.4399999999999995
0a,20,2020-07-06,7.16
0a,20,2020-07-07,6.795
0a,20,2020-07-08,12.685
0a,20,2020-07-09,16.5
0a,20,2020-07-10,16.085
0a,20,2020-07-11,16.195
0a,20,2020-07-12,12.74
0a,20,2020-07-13,6.035
0a,20,2020-07-14,6.59
0a,20,2020-07-15,8.120000000000001
0a,20,2020-07-16,6.805
0a,20,2020-07-17,26.44736842105263
0a,20,2020-07-18,5.965
0a,20,2020-07-19,5.87
0a,20,2020-07-20,6.075
0a,20,2020-07-21,8.726315789473684
0a,20,2020-07-22,5.38
0a,20,2020-07-23,5.765
0a,20,2020-07-24,13.665000000000001
0a,20,2020-07-25,24.84
0a,20,2020-07-26,23.835
0a,20,2020-07-27,8
0a,20,2020-07-28,6.729411764705882
0a,20,2020-07-29,10.885
0a,20,2020-07-30,7.8149999999999995
0a,20,2020-07-31,8.34
0a,20,2020-08-01,7.63
0a,20,2020-08-02,8.765
0a,20,2020-08-03,6.195
0a,20,2020-08-04,5.995
0a,20,2020-08-05,5.54
0a,20,2020-08-06,6.45
0a,20,2020-08-07,6.8549999999999995
0a,20,2020-08-08,6.18
0a,20,2020-08-09,6.685
0a,20,2020-08-10,13.775
0a,20,2020-08-11,6.655
0a,20,2020-08-12,7.04
